"sys_sample_code","lab_anl_method_name","analysis_date","fraction","column_number","test_type","lab_matrix_code","analysis_location","basis","container_id","dilution_factor","prep_method","prep_date","leachate_method","leachate_date","lab_name_code","qc_level","lab_sample_id","percent_moisture","subsample_amount","subsample_amount_unit","analyst_name","instrument_id","comment","preservative","final_volume","final_volume_unit","cas_rn","chemical_name","result_value","result_error_delta","result_type_code","reportable_result","detect_flag","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","validated_yn","method_detection_limit","reporting_detection_limit","quantitation_limit","result_unit","detection_limit_unit","tic_retention_time","minimum_detectable_conc","counting_error","uncertainty","critical_value","validation_level","result_comment","qc_original_conc","qc_spike_added","qc_spike_measured","qc_spike_recovery","qc_dup_original_conc","qc_dup_spike_added","qc_dup_spike_measured","qc_dup_spike_recovery","qc_rpd","qc_spike_lcl","qc_spike_ucl","qc_rpd_cl","qc_spike_status","qc_dup_spike_status","qc_rpd_status","lab_sdg"
"730769-MB1","E300.0","07/09/2021 23:23:00","T",NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R2106663-MB2",NA,10,"mL",NA,NA,NA,NA,10,"mL","16887-00-6","CHLORIDE (AS CL)",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.05,0.05,0.2,"mg/l","mg/l",NA,0.05,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R2106663"
"730395-MB2","E353.2","07/08/2021 18:15:00","T",NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R2106663-MB2",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.0015,0.0015,0.002,"mg/l","mg/l",NA,0.0015,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R2106663"
"730416-LCS1","SM 2320 B","07/08/2021 13:23:00","T",NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R2106663-LCS1",NA,0,"mL",NA,NA,NA,NA,NA,"","ALK","ALKALINITY, TOTAL (AS CaCO3)",18.3,NA,"SC","Yes","Y","",NA,"",NA,1.8,NA,2,"mg/l","mg/l",NA,1.8,NA,NA,NA,NA,"",NA,20,18.3,92,NA,NA,NA,NA,"",70,130,NA,NA,NA,NA,"R2106663"
"730857-LCS1","E350.1","07/12/2021 21:23:00","T",NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R2106663-LCS1",NA,10,"mL",NA,NA,NA,NA,10,"mL","7664-41-7","Nitrogen, ammonia (As N)",0.253,NA,"SC","Yes","Y","",NA,"",NA,0.003,NA,0.01,"mg/l","mg/l",NA,0.003,NA,NA,NA,NA,"",NA,0.25,0.253,101,NA,NA,NA,NA,"",70,130,NA,NA,NA,NA,"R2106663"
"730766-LCS1","E300.0","07/09/2021 15:43:00","T",NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R2106663-LCS1",NA,10,"mL",NA,NA,NA,NA,10,"mL","16887-00-6","CHLORIDE (AS CL)",1.96,NA,"SC","Yes","Y","",NA,"",NA,0.05,NA,0.2,"mg/l","mg/l",NA,0.05,NA,NA,NA,NA,"",NA,2,1.96,98,NA,NA,NA,NA,"",70,130,NA,NA,NA,NA,"R2106663"
"730394-LCS1","E353.2","07/08/2021 17:44:00","T",NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R2106663-LCS1",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",0.515,NA,"SC","Yes","Y","",NA,"",NA,0.0015,NA,0.002,"mg/l","mg/l",NA,0.0015,NA,NA,NA,NA,"",NA,0.5,0.515,103,NA,NA,NA,NA,"",70,130,NA,NA,NA,NA,"R2106663"
"730311-LCS1","E353.2","07/02/2021 20:06:00","T",NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R2106663-LCS1",NA,10,"mL",NA,NA,NA,NA,10,"mL","14797-65-0","NITROGEN, NITRITE",0.252,NA,"SC","Yes","Y","",NA,"",NA,0.007,NA,0.01,"mg/l","mg/l",NA,0.007,NA,NA,NA,NA,"",NA,0.25,0.252,101,NA,NA,NA,NA,"",70,130,NA,NA,NA,NA,"R2106663"
"383250-LCS1","E351.2","07/16/2021 13:15:00","T",NA,"initial","WQ","LB",NA,NA,1,"METHOD","07/15/2021 13:36:00",NA,NA,"ALSRNY","quant","R2106663-LCS1",NA,20,"mL",NA,NA,NA,NA,20,"mL","KN","NITROGEN, KJELDAHL, TOTAL",2.62,NA,"SC","Yes","Y","",NA,"",NA,0.1,NA,0.1,"mg/l","mg/l",NA,0.1,NA,NA,NA,NA,"",NA,2.5,2.62,105,NA,NA,NA,NA,"",70,130,NA,NA,NA,NA,"R2106663"
"383414-LCS1","E365.1","07/19/2021 21:29:00","T",NA,"initial","WQ","LB",NA,NA,1,"METHOD","07/17/2021 15:16:00",NA,NA,"ALSRNY","quant","R2106663-LCS1",NA,20,"mL",NA,NA,NA,NA,20,"mL","7723-14-0","PHOSPHORUS, TOTAL (AS P)",0.0239,NA,"SC","Yes","Y","",NA,"",NA,0.0036,NA,0.005,"mg/l","mg/l",NA,0.0036,NA,NA,NA,NA,"",NA,0.025,0.0239,96,NA,NA,NA,NA,"",70,130,NA,NA,NA,NA,"R2106663"
"730769-LCS2","E300.0","07/09/2021 23:29:00","T",NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R2106663-LCS2",NA,10,"mL",NA,NA,NA,NA,10,"mL","16887-00-6","CHLORIDE (AS CL)",1.87,NA,"SC","Yes","Y","",NA,"",NA,0.05,NA,0.2,"mg/l","mg/l",NA,0.05,NA,NA,NA,NA,"",NA,2,1.87,93,NA,NA,NA,NA,"",70,130,NA,NA,NA,NA,"R2106663"
"730395-LCS2","E353.2","07/08/2021 18:24:00","T",NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R2106663-LCS2",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",0.513,NA,"SC","Yes","Y","",NA,"",NA,0.0015,NA,0.002,"mg/l","mg/l",NA,0.0015,NA,NA,NA,NA,"",NA,0.5,0.513,103,NA,NA,NA,NA,"",70,130,NA,NA,NA,NA,"R2106663"
"02-DODG-0.1-07012021-WDUP","E180.1","07/02/2021 14:15:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R2106663-001DUP",NA,NA,"",NA,NA,NA,NA,NA,"","TURB","TURBIDITY",28,NA,"TRG","Yes","Y","",NA,"",NA,0.06,NA,1,"ntu","ntu",NA,0.06,NA,NA,NA,NA,"",28.6,NA,NA,NA,28.6,NA,NA,NA,"2",NA,NA,20,NA,NA,NA,"R2106663"
"02-DODG-0.1-07012021-WMS","E353.2","07/08/2021 18:19:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R2106663-001MS",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",0.645,NA,"SC","Yes","Y","",NA,"",NA,0.0015,NA,0.002,"mg/l","mg/l",NA,0.0015,NA,NA,NA,NA,"",0.183,0.5,0.645,92,NA,NA,NA,NA,"",75,125,20,NA,NA,NA,"R2106663"
"02-DODG-0.1-07012021-WMS","E353.2","07/02/2021 20:07:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R2106663-001MS",NA,10,"mL",NA,NA,NA,NA,10,"mL","14797-65-0","NITROGEN, NITRITE",0.257,NA,"SC","Yes","Y","",NA,"",NA,0.007,NA,0.01,"mg/l","mg/l",NA,0.007,NA,NA,NA,NA,"",0,0.25,0.257,103,NA,NA,NA,NA,"",75,125,20,NA,NA,NA,"R2106663"
"02-DODG-0.1-07012021-WMS","E351.2","07/16/2021 13:26:00","T",NA,"initial","WS","LB",NA,NA,1,"METHOD","07/15/2021 13:36:00",NA,NA,"ALSRNY","quant","R2106663-001MS",NA,20,"mL",NA,NA,NA,NA,20,"mL","KN","NITROGEN, KJELDAHL, TOTAL",3.1,NA,"SC","Yes","Y","",NA,"",NA,0.1,NA,0.1,"mg/l","mg/l",NA,0.1,NA,NA,NA,NA,"",0.57,2.5,3.1,101,NA,NA,NA,NA,"",75,125,20,NA,NA,NA,"R2106663"
"02-DODG-0.3-07012021-W-EBMS","E353.2","07/08/2021 18:26:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R2106663-003MS",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",0.512,NA,"SC","Yes","Y","",NA,"",NA,0.0015,NA,0.002,"mg/l","mg/l",NA,0.0015,NA,NA,NA,NA,"",0,0.5,0.512,102,NA,NA,NA,NA,"",75,125,20,NA,NA,NA,"R2106663"
"02-DODG-0.1-07012021-WSD","E353.2","07/08/2021 18:21:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R2106663-001DMS",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",0.645,NA,"SC","Yes","Y","",NA,"",NA,0.0015,NA,0.002,"mg/l","mg/l",NA,0.0015,NA,NA,NA,NA,"",NA,NA,NA,NA,0.183,0.5,0.645,92,"<1",75,125,20,NA,NA,NA,"R2106663"
"02-DODG-0.1-07012021-WSD","E353.2","07/02/2021 20:07:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R2106663-001DMS",NA,10,"mL",NA,NA,NA,NA,10,"mL","14797-65-0","NITROGEN, NITRITE",0.258,NA,"SC","Yes","Y","",NA,"",NA,0.007,NA,0.01,"mg/l","mg/l",NA,0.007,NA,NA,NA,NA,"",NA,NA,NA,NA,0,0.25,0.258,103,"<1",75,125,20,NA,NA,NA,"R2106663"
"02-DODG-0.1-07012021-WSD","E351.2","07/16/2021 13:27:00","T",NA,"initial","WS","LB",NA,NA,1,"METHOD","07/15/2021 13:36:00",NA,NA,"ALSRNY","quant","R2106663-001DMS",NA,20,"mL",NA,NA,NA,NA,20,"mL","KN","NITROGEN, KJELDAHL, TOTAL",2.97,NA,"SC","Yes","Y","",NA,"",NA,0.1,NA,0.1,"mg/l","mg/l",NA,0.1,NA,NA,NA,NA,"",NA,NA,NA,NA,0.57,2.5,2.97,96,"4",75,125,20,NA,NA,NA,"R2106663"
"02-DODG-0.3-07012021-W-EBSD","E353.2","07/08/2021 18:28:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R2106663-003DMS",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",0.511,NA,"SC","Yes","Y","",NA,"",NA,0.0015,NA,0.002,"mg/l","mg/l",NA,0.0015,NA,NA,NA,NA,"",NA,NA,NA,NA,0,0.5,0.511,102,"<1",75,125,20,NA,NA,NA,"R2106663"
"382620-LCS1","E200.7","07/08/2021 15:38:00","T",NA,"initial","WQ","LB",NA,NA,1,"SW3010A","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","LCSW-382620",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-70-2","Calcium",2180,NA,"SC","Yes","Y","",NA,"",NA,110,NA,1000,"ug/l","ug/l",NA,110,NA,NA,NA,NA,"",NA,2000,2180,109,NA,NA,NA,NA,"",80,120,NA,NA,NA,NA,"R2106663"
"382620-LCS1","E200.7","07/08/2021 15:38:00","T",NA,"initial","WQ","LB",NA,NA,1,"SW3010A","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","LCSW-382620",NA,10,"mL",NA,NA,NA,NA,10,"mL","7439-89-6","Iron",1020,NA,"SC","Yes","Y","",NA,"",NA,20,NA,100,"ug/l","ug/l",NA,20,NA,NA,NA,NA,"",NA,1000,1020,102,NA,NA,NA,NA,"",80,120,NA,NA,NA,NA,"R2106663"
"382620-LCS1","E200.7","07/08/2021 15:38:00","T",NA,"initial","WQ","LB",NA,NA,1,"SW3010A","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","LCSW-382620",NA,10,"mL",NA,NA,NA,NA,10,"mL","7439-95-4","magnesium",2040,NA,"SC","Yes","Y","",NA,"",NA,68,NA,1000,"ug/l","ug/l",NA,68,NA,NA,NA,NA,"",NA,2000,2040,102,NA,NA,NA,NA,"",80,120,NA,NA,NA,NA,"R2106663"
"382623-LCS1","E200.8","07/09/2021 13:59:00","T",NA,"initial","WQ","LB",NA,NA,1,"E200.0","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","LCSW-382623",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-38-2","Arsenic",21,NA,"SC","Yes","Y","",NA,"",NA,0.32,NA,1,"ug/l","ug/l",NA,0.3,NA,NA,NA,NA,"",NA,20,21,105,NA,NA,NA,NA,"",85,115,NA,NA,NA,NA,"R2106663"
"382623-LCS1","E200.8","07/09/2021 13:59:00","T",NA,"initial","WQ","LB",NA,NA,1,"E200.0","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","LCSW-382623",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-43-9","Cadmium",19.9,NA,"SC","Yes","Y","",NA,"",NA,0.38,NA,1,"ug/l","ug/l",NA,0.4,NA,NA,NA,NA,"",NA,20,19.9,100,NA,NA,NA,NA,"",85,115,NA,NA,NA,NA,"R2106663"
"382623-LCS1","E200.8","07/09/2021 13:59:00","T",NA,"initial","WQ","LB",NA,NA,1,"E200.0","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","LCSW-382623",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-50-8","Copper",20.8,NA,"SC","Yes","Y","",NA,"",NA,0.66,NA,1,"ug/l","ug/l",NA,0.7,NA,NA,NA,NA,"",NA,20,20.8,104,NA,NA,NA,NA,"",85,115,NA,NA,NA,NA,"R2106663"
"382623-LCS1","E200.8","07/09/2021 13:59:00","T",NA,"initial","WQ","LB",NA,NA,1,"E200.0","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","LCSW-382623",NA,10,"mL",NA,NA,NA,NA,10,"mL","7439-92-1","Lead",20.6,NA,"SC","Yes","Y","",NA,"",NA,0.19,NA,1,"ug/l","ug/l",NA,0.2,NA,NA,NA,NA,"",NA,20,20.6,103,NA,NA,NA,NA,"",85,115,NA,NA,NA,NA,"R2106663"
"382623-LCS1","E200.8","07/09/2021 13:59:00","T",NA,"initial","WQ","LB",NA,NA,1,"E200.0","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","LCSW-382623",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-02-0","Nickel",20.3,NA,"SC","Yes","Y","",NA,"",NA,0.46,NA,1,"ug/l","ug/l",NA,0.5,NA,NA,NA,NA,"",NA,20,20.3,102,NA,NA,NA,NA,"",85,115,NA,NA,NA,NA,"R2106663"
"382623-LCS1","E200.8","07/09/2021 13:59:00","T",NA,"initial","WQ","LB",NA,NA,1,"E200.0","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","LCSW-382623",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-22-4","Silver",20.1,NA,"SC","Yes","Y","",NA,"",NA,0.04,NA,1,"ug/l","ug/l",NA,0,NA,NA,NA,NA,"",NA,20,20.1,100,NA,NA,NA,NA,"",85,115,NA,NA,NA,NA,"R2106663"
"382623-LCS1","E200.8","07/09/2021 13:59:00","T",NA,"initial","WQ","LB",NA,NA,1,"E200.0","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","LCSW-382623",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-66-6","Zinc",21.9,NA,"SC","Yes","Y","",NA,"",NA,2.5,NA,5,"ug/l","ug/l",NA,2.5,NA,NA,NA,NA,"",NA,20,21.9,110,NA,NA,NA,NA,"",85,115,NA,NA,NA,NA,"R2106663"
"383037-LCS1","E200.8","07/14/2021 14:20:00","T",NA,"initial","WQ","LB",NA,NA,1,"E200.0","07/13/2021 00:00:00",NA,NA,"ALSRNY","quant","LCSW-383037",NA,10,"mL",NA,NA,NA,NA,10,"mL","7429-90-5","Aluminum",44.1,NA,"SC","Yes","Y","",NA,"",NA,7.6,NA,10,"ug/l","ug/l",NA,7.6,NA,NA,NA,NA,"",NA,40,44.1,110,NA,NA,NA,NA,"",85,115,NA,NA,NA,NA,"R2106663"
"382620-MB1","E200.7","07/08/2021 15:35:00","T",NA,"initial","WQ","LB",NA,NA,1,"SW3010A","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","PBW-382620",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-70-2","Calcium",NA,NA,"TRG","Yes","N","U",NA,"U",NA,110,110,1000,"ug/l","ug/l",NA,110,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R2106663"
"382620-MB1","E200.7","07/08/2021 15:35:00","T",NA,"initial","WQ","LB",NA,NA,1,"SW3010A","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","PBW-382620",NA,10,"mL",NA,NA,NA,NA,10,"mL","7439-89-6","Iron",NA,NA,"TRG","Yes","N","U",NA,"U",NA,20,20,100,"ug/l","ug/l",NA,20,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R2106663"
"382620-MB1","E200.7","07/08/2021 15:35:00","T",NA,"initial","WQ","LB",NA,NA,1,"SW3010A","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","PBW-382620",NA,10,"mL",NA,NA,NA,NA,10,"mL","7439-95-4","magnesium",NA,NA,"TRG","Yes","N","U",NA,"U",NA,68,68,1000,"ug/l","ug/l",NA,68,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R2106663"
"382623-MB1","E200.8","07/09/2021 13:58:00","T",NA,"initial","WQ","LB",NA,NA,1,"E200.0","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","PBW-382623",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-38-2","Arsenic",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.32,0.32,1,"ug/l","ug/l",NA,0.32,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R2106663"
"382623-MB1","E200.8","07/09/2021 13:58:00","T",NA,"initial","WQ","LB",NA,NA,1,"E200.0","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","PBW-382623",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-43-9","Cadmium",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.38,0.38,1,"ug/l","ug/l",NA,0.38,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R2106663"
"382623-MB1","E200.8","07/09/2021 13:58:00","T",NA,"initial","WQ","LB",NA,NA,1,"E200.0","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","PBW-382623",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-50-8","Copper",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.66,0.66,1,"ug/l","ug/l",NA,0.66,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R2106663"
"382623-MB1","E200.8","07/09/2021 13:58:00","T",NA,"initial","WQ","LB",NA,NA,1,"E200.0","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","PBW-382623",NA,10,"mL",NA,NA,NA,NA,10,"mL","7439-92-1","Lead",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.19,0.19,1,"ug/l","ug/l",NA,0.19,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R2106663"
"382623-MB1","E200.8","07/09/2021 13:58:00","T",NA,"initial","WQ","LB",NA,NA,1,"E200.0","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","PBW-382623",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-02-0","Nickel",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.46,0.46,1,"ug/l","ug/l",NA,0.46,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R2106663"
"382623-MB1","E200.8","07/09/2021 13:58:00","T",NA,"initial","WQ","LB",NA,NA,1,"E200.0","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","PBW-382623",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-22-4","Silver",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.04,0.04,1,"ug/l","ug/l",NA,0.04,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R2106663"
"382623-MB1","E200.8","07/09/2021 13:58:00","T",NA,"initial","WQ","LB",NA,NA,1,"E200.0","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","PBW-382623",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-66-6","Zinc",NA,NA,"TRG","Yes","N","U",NA,"U",NA,2.5,2.5,5,"ug/l","ug/l",NA,2.5,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R2106663"
"383037-MB1","E200.8","07/14/2021 14:18:00","T",NA,"initial","WQ","LB",NA,NA,1,"E200.0","07/13/2021 00:00:00",NA,NA,"ALSRNY","quant","PBW-383037",NA,10,"mL",NA,NA,NA,NA,10,"mL","7429-90-5","Aluminum",NA,NA,"TRG","Yes","N","U",NA,"U",NA,7.6,7.6,10,"ug/l","ug/l",NA,7.6,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R2106663"
"02-DODG-0.1-07012021-W","E200.8","07/14/2021 14:45:00","T",NA,"initial","WS","LB",NA,NA,5,"E200.0","07/13/2021 00:00:00",NA,NA,"ALSRNY","quant","R2106663-001",NA,10,"mL",NA,NA,NA,NA,10,"mL","7429-90-5","Aluminum",463,NA,"TRG","Yes","Y","",NA,"",NA,38,NA,50,"ug/l","ug/l",NA,38,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R2106663"
"02-DODG-0.1-07012021-W","E200.8","07/09/2021 14:34:00","T",NA,"initial","WS","LB",NA,NA,1,"E200.0","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","R2106663-001",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-38-2","Arsenic",1.6,NA,"TRG","Yes","Y","",NA,"",NA,0.32,NA,1,"ug/l","ug/l",NA,0.32,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R2106663"
"02-DODG-0.1-07012021-W","E200.8","07/09/2021 14:34:00","T",NA,"initial","WS","LB",NA,NA,1,"E200.0","07/06/2021 00:00:00",NA,NA,"ALSRNY","quant","R2106663-001",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-43-9","Cadmium",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.38,0.38,1,"ug/l","ug/l",NA,0.38,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R2106663"
